event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
FL_0934,MOO,2024-06-03,-0.004251243680800168,-0.009368962946635175,-0.015480186540769436,0.911458,-0.001441,35.0,,agriculture
FL_0934,XHB,2024-06-03,-0.017354608142338468,-0.023528650265599603,-0.01865104662452917,1.553032,-0.001921,35.0,,construction
FL_0934,JETS,2024-06-03,,,,,,,download failed or no data,infrastructure
FL_0935,IAK,2024-06-22,-0.0105791321705195,-0.01070643562507054,-0.017954953581076245,0.203547,-0.000665,36.0,,insurance
FL_0935,MOO,2024-06-22,-0.011483777068278094,-0.008494542381934523,-0.017902730923058573,0.922569,-0.002044,36.0,,agriculture
FL_0935,XHB,2024-06-22,-0.03204848537943146,-0.02778264070143083,-0.047719575960564545,1.791666,-0.002174,36.0,,construction
FL_0935,JETS,2024-06-22,,,,,,,download failed or no data,infrastructure
FL_0936,IAK,2024-06-24,-0.010790468274376219,-0.01147010108582722,-0.019282918071299466,0.181092,-0.000385,34.0,,insurance
FL_0936,MOO,2024-06-24,-0.011430174911992639,-0.008269945010080052,-0.01750124528737583,0.933624,-0.002131,34.0,,agriculture
FL_0936,XHB,2024-06-24,-0.032070544723490746,-0.027784160570018517,-0.047694987230139735,1.802839,-0.002185,34.0,,construction
FL_0936,JETS,2024-06-24,,,,,,,download failed or no data,infrastructure
FL_0937,IAK,2024-06-25,-0.00751714449383309,-0.009624441995967186,-0.006125908115529927,0.288057,-0.000329,34.0,,insurance
FL_0937,MOO,2024-06-25,0.005514470950602949,0.00403453238915936,-0.00575832903397553,0.964276,-0.00213,34.0,,agriculture
FL_0937,XHB,2024-06-25,0.0028449505761750015,0.011897773380880848,-0.02259543571204887,1.8451,-0.002498,34.0,,construction
FL_0937,JETS,2024-06-25,0.0001498506135684946,0.017274777783263806,0.0038895184744582715,1.470908,-0.003571,34.0,,infrastructure
FL_0938,IAK,2024-06-25,-0.00751714449383309,-0.009624441995967186,-0.006125908115529927,0.288057,-0.000329,34.0,,insurance
FL_0938,MOO,2024-06-25,0.005514470950602949,0.00403453238915936,-0.00575832903397553,0.964276,-0.00213,34.0,,agriculture
FL_0938,XHB,2024-06-25,0.0028449505761750015,0.011897773380880848,-0.02259543571204887,1.8451,-0.002498,34.0,,construction
FL_0938,JETS,2024-06-25,0.0001498506135684946,0.017274777783263806,0.0038895184744582715,1.470908,-0.003571,34.0,,infrastructure
FL_0939,IAK,2024-07-01,0.001544327742803477,-0.017107043502896338,-0.010965684252196376,0.486919,-0.000336,34.0,,insurance
FL_0939,MOO,2024-07-01,0.0012839799030942675,-0.0042101460531481175,-0.012836348337648714,0.761054,-0.002019,34.0,,agriculture
FL_0939,XHB,2024-07-01,-0.008714094271103503,-0.03392884991757872,-0.019990499779949333,2.123477,-0.003486,34.0,,construction
FL_0939,JETS,2024-07-01,-0.0013373409069265753,-0.029570412106043942,-0.01936949367813942,1.461993,-0.003345,34.0,,infrastructure
FL_0940,IAK,2024-07-02,-0.010186466618360843,-0.016763129588892384,-0.009844824998870436,0.537957,2.7e-05,34.0,,insurance
FL_0940,MOO,2024-07-02,0.0016200413422987978,-0.007797238172726468,-0.01579694479434694,0.74872,-0.00158,34.0,,agriculture
FL_0940,XHB,2024-07-02,-0.009157207145688469,-0.010151975270104464,-0.010271569455530441,2.155444,-0.003054,34.0,,construction
FL_0940,JETS,2024-07-02,,,,,,,download failed or no data,infrastructure
FL_0941,IAK,2024-07-03,-0.008232053385940982,-0.0016320229325009457,0.019318901307395355,0.360679,-0.000581,34.0,,insurance
FL_0941,MOO,2024-07-03,-0.007694272848744397,-0.016747892416531424,0.004947016522743066,0.763884,-0.001805,34.0,,agriculture
FL_0941,XHB,2024-07-03,-0.016091199158190666,-0.0013304455644704838,0.07255685968848065,2.086129,-0.003902,34.0,,construction
FL_0941,JETS,2024-07-03,-0.03025700313252057,-0.019539597823665725,-0.021754458758583346,1.423174,-0.003608,34.0,,infrastructure
FL_0942,IAK,2024-07-08,0.003001558061189229,0.024424529655579334,0.04359934025728259,0.373969,-0.000859,33.0,,insurance
FL_0942,MOO,2024-07-08,-0.007131256832434216,0.016216613837770434,0.022819404294908897,0.686269,-0.002389,33.0,,agriculture
FL_0942,XHB,2024-07-08,-0.0025677159795125743,0.071641173955715,0.08562763494355095,1.996759,-0.003783,33.0,,construction
FL_0942,JETS,2024-07-08,,,,,,,download failed or no data,infrastructure
FL_0943,IAK,2024-07-21,0.006471137949958473,0.011385301005400146,0.030744370382588083,0.488863,-0.00071,34.0,,insurance
FL_0943,MOO,2024-07-21,-0.00827454613048642,0.022608814712465373,0.020909529057960535,0.654298,-0.002085,34.0,,agriculture
FL_0943,XHB,2024-07-21,0.00834427637574307,0.027556451078026154,0.05270451285134389,1.220076,-0.000601,34.0,,construction
FL_0943,JETS,2024-07-21,,,,,,,download failed or no data,infrastructure
FL_0944,IAK,2024-07-26,-0.0024702798870079286,0.006686298018064514,-0.01698110166060615,-0.016293,0.001449,35.0,,insurance
FL_0944,MOO,2024-07-26,-0.005098079415081362,-0.008313003323435667,-0.026173899606150207,0.423167,-0.00063,35.0,,agriculture
FL_0944,XHB,2024-07-26,0.0043186930195123424,-0.009040303884887458,-0.02258744510569835,1.382388,0.001176,35.0,,construction
FL_0944,JETS,2024-07-26,,,,,,,download failed or no data,infrastructure
FL_0945,IAK,2024-07-27,0.018374094519976757,0.004660718082030139,-0.026271097321500743,0.184919,0.000461,36.0,,insurance
FL_0945,MOO,2024-07-27,0.002868587422752411,-0.013330940772342276,-0.02259645306482875,0.453635,-0.00078,36.0,,agriculture
FL_0945,XHB,2024-07-27,0.009903779134113036,-0.023001268412198517,-0.024257586709876336,1.356735,0.001302,36.0,,construction
FL_0945,JETS,2024-07-27,,,,,,,download failed or no data,infrastructure
FL_0946,IAK,2024-07-27,0.018374094519976757,0.004660718082030139,-0.026271097321500743,0.184919,0.000461,36.0,,insurance
FL_0946,MOO,2024-07-27,0.002868587422752411,-0.013330940772342276,-0.02259645306482875,0.453635,-0.00078,36.0,,agriculture
FL_0946,XHB,2024-07-27,0.009903779134113036,-0.023001268412198517,-0.024257586709876336,1.356735,0.001302,36.0,,construction
FL_0946,JETS,2024-07-27,,,,,,,download failed or no data,infrastructure
FL_0946,XLI,2024-07-27,,,,,,,download failed or no data,power
FL_0947,IAK,2024-07-28,,,,,,,download failed or no data,insurance
