event_id,event_type,event_date,primary_country,location_text,lat,lon,low_confidence,article_count,article_indices,rapidpopdescription,magnitude,depth,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,burned_area_ha,people_affected,duration_days,affected_area_km2,affected_country_count,dead,displaced,rapid_missing,rapid_few_people,rapid_unparsed,predicted_alert,prob_orange_or_red,severity_source,gdacs_alertlevel,country_iso2,country_name,key_industries,sector_etfs,sectors_from_kb,sectors_from_text
EQ_0761,EQ,2025-08-28,US,Alaska,,,False,1,[22751],,5.9,133.7,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.6074721733729262,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0762,EQ,2025-08-30,US,Nevada,,,False,2,"[22288, 24022]","2,200 people",5.3,5.954558,,,,,,,,,2200.0,,0.0,0.0,0.0,green,0.35085321055359275,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0763,EQ,2025-09-01,US,Hollister,,,False,2,"[23137, 22880]",100 people,3.7,4.82802,,,,,,,,,,,1.0,0.0,0.0,green,0.09115143505510923,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0764,EQ,2025-09-02,US,Hawaii,,,True,1,[23768],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0765,EQ,2025-09-04,US,Rhode Island,,,False,1,[23419],,1.8,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0766,EQ,2025-09-06,US,Alaska,,,False,1,[23510],,5.2,10.0,,,,,,,,,,,1.0,0.0,0.0,green,0.32058653871591447,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0767,EQ,2025-09-13,US,Hawaii,,,False,1,[23332],,8.8,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8197327888708131,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0768,EQ,2025-09-16,US,Alaska,,,False,4,"[23218, 23168, 23026, 23060]",,7.8,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8197327888708131,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0769,EQ,2025-09-16,US,Washington,,,True,1,[23750],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0770,EQ,2025-09-22,US,California,,,False,8,"[23000, 23543, 23582, 23607, 23677, 23962, 23849, 23886]",,4.6,7.8,,,,,,,,,,,1.0,0.0,0.0,green,0.1348402059638597,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy', 'timber']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE', 'WOOD']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",['timber']
EQ_0771,EQ,2025-09-22,US,Maine,,,False,1,[23083],,1.9,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0772,EQ,2025-09-22,US,Berkeley,,,False,4,"[23304, 23374, 23611, 23863]",,5.1,7.563898,,,,,,,,,,,1.0,0.0,0.0,green,0.17301488217103242,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0773,EQ,2025-09-22,US,San Francisco,,,False,2,"[23496, 23945]",,4.6,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0774,EQ,2025-09-22,US,Oakland,,,False,1,[23657],,4.3,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0775,EQ,2025-09-26,US,Oregon,,,False,2,"[23619, 24455]",,5.9,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7646675286415612,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0776,EQ,2025-10-02,US,Los Angeles,,,False,4,"[24181, 24768, 24397, 24547]",,6.6,10.0,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.9805744533805878,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0777,EQ,2025-10-05,US,San Bernardino,,,False,1,[24538],,3.3,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0778,EQ,2025-10-07,US,California,,,True,2,"[24074, 24471]",,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0779,EQ,2025-10-15,US,California,,,True,2,"[24325, 24641]",,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0780,EQ,2025-10-16,US,Berkeley,,,False,1,[24741],,3.1,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0781,EQ,2025-10-17,US,Hawaii,,,True,1,[24513],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0782,EQ,2025-10-17,US,Colorado,,,False,1,[24536],,3.0,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0783,EQ,2025-10-25,US,Seattle,,,True,1,[24534],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0784,EQ,2025-10-28,US,Oregon,,,False,1,[24222],,4.8,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0785,EQ,2025-10-30,US,Alaska,,,False,3,"[24187, 24352, 25196]",,5.4,24.1401,,,,,,,,,,,1.0,0.0,0.0,green,0.2505484498713157,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0786,EQ,2025-11-07,US,California,,,False,2,"[25119, 25096]",,5.7,9.977908,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.860088624520237,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0787,EQ,2025-11-09,US,San Ramon,,,False,2,"[24840, 25562]",,3.8,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0788,EQ,2025-11-17,US,San Ramon,,,False,2,"[24850, 25570]",,3.3,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0789,EQ,2025-11-18,US,California,,,False,1,[25501],,3.3,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0790,EQ,2025-11-22,US,Hawaii,,,False,5,"[25540, 25061, 24830, 24852, 24913]",,4.6,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0791,EQ,2025-11-27,US,Alaska,,,False,7,"[25075, 25189, 25222, 25331, 25359, 25411, 25468]",,6.0,69.20162,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7446616360388222,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0792,EQ,2025-11-27,US,Anchorage,,,False,1,[25198],,6.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.795407721002277,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0793,EQ,2025-12-01,US,San Ramon,,,False,2,"[25925, 25748]",,3.8,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0794,EQ,2025-12-03,US,California,,,False,3,"[24082, 25795, 25808]",,7.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7782978503763354,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy', 'tourism']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE', 'JETS']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",['tourism']
EQ_0795,EQ,2025-12-04,US,Nevada,,,False,3,"[25760, 25951, 26245]",,5.9,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7646675286415612,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0796,EQ,2025-12-04,US,Kendal,,,False,2,"[25860, 25969]",,3.3,2.993372,,,,,,,,,,,1.0,0.0,0.0,green,0.10277821512069366,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0797,EQ,2025-12-04,US,Dayton,,,False,2,"[25903, 25949]",,5.9,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7646675286415612,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",['construction']
EQ_0798,EQ,2025-12-06,US,Alaska,,,False,8,"[25601, 25723, 25884, 26042, 26051, 26082, 26131, 26139]",,7.0,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7782978503763354,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0799,EQ,2025-12-06,US,Hawaii,,,True,1,[26325],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0800,EQ,2025-12-08,US,Oakland,,,False,1,[26013],,2.9,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0801,EQ,2025-12-16,US,San Ramon,,,False,6,"[26126, 25826, 26197, 25681, 25819, 25853]",,4.0,13.196588,,,,,,,,,,,1.0,0.0,0.0,green,0.03467783912080947,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0802,EQ,2025-12-20,US,Hawaii,,,True,3,"[22654, 24651, 24865]",,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0803,EQ,2025-12-20,US,California,,,False,1,[25629],,4.0,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
EQ_0804,EQ,2025-12-28,US,San Ramon,,,False,1,[25829],,4.7,6.5,,,,,,,,,,,1.0,0.0,0.0,green,0.13732776815291442,ml,,US,United States,"['insurance', 'construction', 'utilities', 'agriculture', 'energy']","['IAK', 'XHB', 'XLU', 'MOO', 'XLE']","['insurance', 'construction', 'utilities', 'agriculture', 'energy']",[]
DR_0805,DR,2025-05-01,RS,Serbia,,,True,1,[21236],,,,,,,,,,,,,,,,,green,0.23432421010600815,ml,,RS,Serbia,['agriculture'],['MOO'],['agriculture'],['agriculture']
WF_0806,WF,2024-12-01,GR,Greece,,,True,1,[22242],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",[]
WF_0807,WF,2025-05-01,GR,Greece,,,True,1,[21483],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",[]
WF_0808,WF,2025-08-01,GR,Greece,,,False,3,"[23546, 21547, 22573]",,,,,,,1618.744,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping', 'energy']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT', 'XLE']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['energy', 'tourism']"
WF_0809,WF,2025-08-08,GR,Athens,,,True,1,[21242],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",[]
WF_0810,WF,2025-08-13,GR,Greece,,,True,10,"[21453, 21614, 21762, 22328, 22408, 21887, 22037, 22150, 22294, 22850]",,,,,,,,,,,,3.0,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",['agriculture']
WF_0811,WF,2025-08-28,GR,Greece,,,True,1,[22077],,,,,,,,,,,,20.0,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",[]
WF_0812,WF,2025-12-19,GR,Greece,,,True,1,[25650],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,GR,Greece,"['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']","['IAK', 'XLU', 'WOOD', 'JETS', 'MOO', 'BOAT']","['insurance', 'utilities', 'timber', 'tourism', 'agriculture', 'shipping']",[]
EQ_0813,EQ,2025-07-01,ID,Indonesia,,,True,1,[24512],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",['tourism']
EQ_0814,EQ,2025-08-01,ID,Indonesia,,,True,1,[22147],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",['tourism']
EQ_0815,EQ,2025-08-12,ID,Indonesia,,,False,6,"[22314, 22611, 21627, 22070, 22283, 22553]",29 people,6.3,1.0,,,,,,,,,,,0.0,0.0,0.0,orange_or_red,0.8249666566143331,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0816,EQ,2025-08-17,ID,Sulawesi,,,False,4,"[21243, 21753, 22499, 22748]",,6.0,10.0,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.9730234509572946,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0817,EQ,2025-09-19,ID,Indonesia,,,False,1,[22906],,6.1,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.7980207381345609,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0818,EQ,2025-09-29,ID,Indonesia,,,True,1,[24493],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0819,EQ,2025-10-15,ID,JAKARTA,,,True,1,[24304],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0820,EQ,2025-10-15,ID,Indonesia,,,False,3,"[24562, 24186, 24533]",,6.7,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8241797524803899,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0821,EQ,2025-10-16,ID,Papua,,,False,2,"[24458, 24608]",,6.7,70.0,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.9565717607722278,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0822,EQ,2025-10-28,ID,Indonesia,,,False,1,[24196],,6.6,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8244533585700244,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0823,EQ,2025-11-19,ID,Indonesia,,,True,7,"[24793, 24799, 24946, 25192, 24990, 25223, 25327]",,,,,,,,,,,,2021.0,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",['tourism']
EQ_0824,EQ,2025-11-19,ID,Lumajang,,,True,1,[24891],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0825,EQ,2025-11-27,ID,Indonesia,,,False,3,"[25199, 25510, 25589]",,6.6,,,,,,,,,,,,1.0,0.0,0.0,orange_or_red,0.8244533585700244,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0826,EQ,2025-12-28,ID,Indonesia,,,False,1,[25676],,4.6,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,ID,Indonesia,"['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']","['IAK', 'XHB', 'XME', 'JETS', 'MOO']","['insurance', 'construction', 'palm_oil', 'mining', 'tourism', 'agriculture']",[]
EQ_0827,EQ,2025-08-21,EG,Alexandria,,,True,1,[21244],,,,,,,,,,,,,,1.0,0.0,0.0,green,0.0007032348804500702,ml,,EG,Egypt,"['insurance', 'construction']","['IAK', 'XHB']","['insurance', 'construction']",[]
FL_0828,FL,2025-08-12,MX,Mexico City,,,True,3,"[21249, 22464, 22489]",,,,,,,,,,,,,,,,,green,,ml,,MX,Mexico,"['insurance', 'agriculture', 'construction', 'tourism', 'oil']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'tourism', 'oil']",[]
FL_0829,FL,2025-09-04,MX,Mexico,,,True,2,"[23065, 23738]",,,,,,,,,,,,,,,,,green,,ml,,MX,Mexico,"['insurance', 'agriculture', 'construction', 'tourism', 'oil']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'tourism', 'oil']",[]
FL_0830,FL,2025-10-10,MX,Mexico,,,False,31,"[24411, 24565, 24659, 24714, 24041, 24188, 24214, 24543, 24580, 24202, 24404, 24552, 24643, 24733, 24139, 24165, 24289, 24558, 24599, 24718, 24743, 24050, 24117, 24146, 24380, 24393, 24495, 24681, 24685, 24228, 24232]",,,,,,,,,,,,64.0,,,,,green,,ml,,MX,Mexico,"['insurance', 'agriculture', 'construction', 'tourism', 'oil']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'tourism', 'oil']",[]
FL_0831,FL,2025-10-29,MX,Mexico,,,True,1,[24575],,,,,,,,,,,,,,,,,green,,ml,,MX,Mexico,"['insurance', 'agriculture', 'construction', 'tourism', 'oil']","['IAK', 'MOO', 'XHB', 'JETS']","['insurance', 'agriculture', 'construction', 'tourism', 'oil']",['tourism']
WF_0832,WF,2024-12-01,ES,Spain,,,False,2,"[21339, 23673]",,,,,,,382000.0,,,,,,,,,,orange_or_red,0.512886308046794,ml,,ES,Spain,"['insurance', 'utilities', 'timber']","['IAK', 'XLU', 'WOOD']","['insurance', 'utilities', 'timber']",[]
WF_0833,WF,2025-08-01,ES,Spain,,,True,5,"[22411, 22434, 22702, 22856, 21895]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,ES,Spain,"['insurance', 'utilities', 'timber', 'tourism']","['IAK', 'XLU', 'WOOD', 'JETS']","['insurance', 'utilities', 'timber']","['timber', 'tourism']"
