event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
FL_0085,IAK,2025-08-18,0.018749652951450486,0.033656917621260794,0.02395668043262452,0.819765,-0.002133,34,,insurance
FL_0085,MOO,2025-08-18,0.009009809702039219,0.02408282132741805,0.0335043325557428,0.724652,-0.001756,34,,agriculture
FL_0085,XHB,2025-08-18,0.017864718415498432,-0.011733172535585076,0.008295087662972322,1.013808,0.002024,34,,construction
FL_0085,XLU,2025-08-18,0.009770111077264502,0.002380232830803507,-0.00967258844276864,0.303618,0.001539,34,,utilities
FL_0086,IAK,2025-08-18,0.018749652951450486,0.033656917621260794,0.02395668043262452,0.819765,-0.002133,34,,insurance
FL_0086,MOO,2025-08-18,0.009009809702039219,0.02408282132741805,0.0335043325557428,0.724652,-0.001756,34,,agriculture
FL_0086,XHB,2025-08-18,0.017864718415498432,-0.011733172535585076,0.008295087662972322,1.013808,0.002024,34,,construction
FL_0087,IAK,2025-08-19,0.013748443280108862,0.009536375571244675,0.005179570630645543,0.806956,-0.002012,35,,insurance
FL_0087,MOO,2025-08-19,0.007083689015636831,0.020459486203600795,0.02059859642758666,0.70442,-0.001565,35,,agriculture
FL_0087,XHB,2025-08-19,-0.022426850410017143,0.0017772690272793296,-0.015207822535848764,1.032948,0.001843,35,,construction
FL_0088,IAK,2025-08-19,0.013748443280108862,0.009536375571244675,0.005179570630645543,0.806956,-0.002012,35,,insurance
FL_0088,MOO,2025-08-19,0.007083689015636831,0.020459486203600795,0.02059859642758666,0.70442,-0.001565,35,,agriculture
FL_0088,XHB,2025-08-19,-0.022426850410017143,0.0017772690272793296,-0.015207822535848764,1.032948,0.001843,35,,construction
FL_0089,IAK,2025-08-23,-1.765252474358841e-05,-0.0006930333835390916,0.013410568629226943,0.889072,-0.001772,37,,insurance
FL_0089,MOO,2025-08-23,-0.003972858285786016,-0.0061349299141474824,-0.008973764620491272,0.875435,-0.00118,37,,agriculture
FL_0089,XHB,2025-08-23,-0.006959493618266395,-0.021256674953638394,-0.02061388707514972,1.307907,0.001956,37,,construction
FL_0090,IAK,2025-08-25,-0.00026040362240510714,-0.001406081300087725,0.01100635434333994,0.818521,-0.001381,35,,insurance
FL_0090,MOO,2025-08-25,-0.00419473297434086,-0.00679774073525014,-0.010308755551420759,0.862071,-0.00093,35,,agriculture
FL_0090,XHB,2025-08-25,-0.0075830035302559195,-0.023127441204129427,-0.023696132822888665,1.309982,0.002576,35,,construction
FL_0090,JETS,2025-08-25,0.012090258481172577,0.00303700671619387,0.03303371991121355,2.498702,0.000355,35,,infrastructure
FL_0091,IAK,2025-08-25,-0.00026040362240510714,-0.001406081300087725,0.01100635434333994,0.818521,-0.001381,35,,insurance
FL_0091,MOO,2025-08-25,-0.00419473297434086,-0.00679774073525014,-0.010308755551420759,0.862071,-0.00093,35,,agriculture
FL_0091,XHB,2025-08-25,-0.0075830035302559195,-0.023127441204129427,-0.023696132822888665,1.309982,0.002576,35,,construction
FL_0092,IAK,2025-08-26,0.0033109189102447168,0.008305452140248006,0.014834919877740342,0.813499,-0.001428,35,,insurance
FL_0092,MOO,2025-08-26,0.002345385679904267,-0.0019442714536727474,-0.015267503191176006,0.862133,-0.000942,35,,agriculture
FL_0092,XHB,2025-08-26,-0.0033556709901627784,-0.013544668539528426,-0.01799769218565988,1.313083,0.002429,35,,construction
FL_0093,IAK,2025-08-28,0.007680437799457467,0.0122936789861799,0.0027731977100634506,0.654984,-0.000695,36,,insurance
FL_0093,MOO,2025-08-28,-0.0002277158166890574,-0.014756440135033619,-0.007275652080598402,0.803242,-0.000423,36,,agriculture
FL_0093,XHB,2025-08-28,0.0013291484456820855,-0.0035150352694072757,0.031054600215023757,1.268486,0.002561,36,,construction
FL_0094,IAK,2025-08-29,0.0013134377763918568,0.012088101119933348,-0.006356660708572178,0.659339,-0.000727,37,,insurance
FL_0094,MOO,2025-08-29,-0.0054550357493647955,-0.013856405803743749,-0.0068303920248429136,0.775251,-0.000221,37,,agriculture
FL_0094,XHB,2025-08-29,-0.0020176126720086113,0.01572950434485561,0.02359039938555093,1.29556,0.002366,37,,construction
FL_0095,IAK,2025-08-30,0.003632383011613491,-0.005381760769079806,-0.011159143089162417,0.615438,-0.000799,37,,insurance
FL_0095,MOO,2025-08-30,-0.009488565841308007,-0.0020147998265022463,-0.007160420707952844,0.828922,-0.000517,37,,agriculture
FL_0095,XHB,2025-08-30,-0.0030659271918377718,0.03057724059317313,-0.010975035526979298,1.642354,0.001611,37,,construction
FL_0096,IAK,2025-08-31,0.002711039722853416,-0.008094495197898685,-0.015590259380001588,0.674316,-0.000126,36,,insurance
FL_0096,MOO,2025-08-31,-0.009077747370693008,-0.0008052657995922721,-0.005184772929604958,0.802672,-0.000817,36,,agriculture
FL_0096,XHB,2025-08-31,-0.0029956094732638957,0.030784538179536053,-0.010636343993136368,1.637857,0.00156,36,,construction
FL_0097,IAK,2025-09-01,0.003062856262393145,-0.007066608340244534,-0.013925555751975911,0.642617,-0.000344,35,,insurance
FL_0097,MOO,2025-09-01,-0.009316029562977005,-0.0015013713493832372,-0.006312045886191507,0.824134,-0.000669,35,,agriculture
FL_0097,XHB,2025-09-01,-0.0038764084134288316,0.02821135340465033,-0.014803375361044348,1.717197,0.002106,35,,construction
